Mirex
File,Score,Ref key,Test key
"4162405.LOFI",1.000000,Key A:minor-general,Key A:minor-general
"4166222.LOFI",1.000000,Key E:minor-general,Key E:minor-general
"4167325.LOFI",0.200000,Key F:minor-general,Key F
"4173942.LOFI",1.000000,Key C,Key C
"4186982.LOFI",0.500000,Key G:minor-general,Key D:minor-general
"4188100.LOFI",1.000000,Key Bb:minor-general,Key Bb:minor-general
"4191993.LOFI",0.000000,Key E:minor-general,Key D
"4200490.LOFI",0.300000,Key Gb:minor-general,Key A
"4202763.LOFI",1.000000,Key A:minor-general,Key A:minor-general
"4206954.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"4207145.LOFI",0.300000,Key Eb:minor-general,Key F#
"4231980.LOFI",0.000000,Key C:minor-general,Key Ab
"4234612.LOFI",1.000000,Key C:minor-general,Key C:minor-general
"4254573.LOFI",1.000000,Key C:minor-general,Key C:minor-general
"4262569.LOFI",0.300000,Key Eb:minor-general,Key F#
"4275052.LOFI",1.000000,Key D,Key D
"4277742.LOFI",0.500000,Key F:minor-general,Key C:minor-general
"4284574.LOFI",0.300000,Key G,Key E:minor-general
"4293025.LOFI",1.000000,Key A:minor-general,Key A:minor-general
"4297635.LOFI",0.500000,Key B:minor-general,Key E:minor-general
"4302974.LOFI",1.000000,Key E:minor-general,Key E:minor-general
"4315749.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4320199.LOFI",1.000000,Key Eb:minor-general,Key Eb:minor-general
"4325645.LOFI",0.300000,Key C:minor-general,Key Eb
"4325646.LOFI",1.000000,Key Gb:minor-general,Key F#:minor-general
"4327665.LOFI",1.000000,Key E:minor-general,Key E:minor-general
"4328155.LOFI",1.000000,Key C:minor-general,Key C:minor-general
"4328388.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4359736.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4360488.LOFI",0.000000,Key F:minor-general,Key Db
"4361260.LOFI",1.000000,Key C:minor-general,Key C:minor-general
"4364668.LOFI",0.000000,Key Ab:minor-general,Key Db
"4366506.LOFI",1.000000,Key Eb:minor-general,Key Eb:minor-general
"4371042.LOFI",0.200000,Key D:minor-general,Key D
"4399289.LOFI",1.000000,Key C,Key C
"4424988.LOFI",0.300000,Key Ab:minor-general,Key B
"4433083.LOFI",1.000000,Key Bb:minor-general,Key Bb:minor-general
"4440292.LOFI",1.000000,Key Ab:minor-general,Key G#:minor-general
"4450726.LOFI",0.200000,Key E,Key E:minor-general
"4452003.LOFI",0.000000,Key Gb:minor-general,Key G:minor-general
"4452122.LOFI",1.000000,Key Bb:minor-general,Key Bb:minor-general
"4453556.LOFI",0.500000,Key G:minor-general,Key D:minor-general
"4476610.LOFI",1.000000,Key Eb:minor-general,Key Eb:minor-general
"4483817.LOFI",1.000000,Key Ab:minor-general,Key G#:minor-general
"4485436.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4498388.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"4505122.LOFI",0.000000,Key Eb,Key F#
"4508323.LOFI",1.000000,Key B:minor-general,Key B:minor-general
"4540971.LOFI",1.000000,Key Bb:minor-general,Key Bb:minor-general
"4566667.LOFI",1.000000,Key Gb:minor-general,Key F#:minor-general
"4573655.LOFI",1.000000,Key E:minor-general,Key E:minor-general
"4596347.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4609349.LOFI",1.000000,Key A:minor-general,Key A:minor-general
"4615188.LOFI",1.000000,Key Ab:minor-general,Key G#:minor-general
"4657878.LOFI",1.000000,Key Gb:minor-general,Key F#:minor-general
"4661735.LOFI",0.000000,Key G:minor-general,Key Eb
"4666231.LOFI",0.000000,Key F:minor-general,Key Bb
"4666417.LOFI",0.500000,Key A,Key E
"4688833.LOFI",0.500000,Key A:minor-general,Key D:minor-general
"4693198.LOFI",0.000000,Key E,Key Ab
"4702235.LOFI",1.000000,Key D,Key D
"4723905.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4735775.LOFI",1.000000,Key Eb:minor-general,Key Eb:minor-general
"4755348.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"4758620.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4779657.LOFI",0.500000,Key Bb,Key F
"4786362.LOFI",1.000000,Key C:minor-general,Key C:minor-general
"4802314.LOFI",0.000000,Key E:minor-general,Key G#:minor-general
"4815758.LOFI",1.000000,Key C:minor-general,Key C:minor-general
"4817706.LOFI",1.000000,Key Db:minor-general,Key C#:minor-general
"4823611.LOFI",0.000000,Key A:minor-general,Key F:minor-general
"4824580.LOFI",0.500000,Key C:minor-general,Key G:minor-general
"4827420.LOFI",1.000000,Key Gb:minor-general,Key F#:minor-general
"4834156.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"4840289.LOFI",0.000000,Key E:minor-general,Key C#:minor-general
"4842349.LOFI",0.500000,Key G:minor-general,Key C:minor-general
"4846004.LOFI",1.000000,Key B:minor-general,Key B:minor-general
"4846007.LOFI",0.000000,Key Ab:minor-general,Key F#
"4857650.LOFI",0.200000,Key Bb:minor-general,Key Bb
"4863806.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4868146.LOFI",0.300000,Key F:minor-general,Key Ab
"4873286.LOFI",0.000000,Key Gb,Key A
"4877006.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4898445.LOFI",1.000000,Key Ab:minor-general,Key G#:minor-general
"4898455.LOFI",0.500000,Key F:minor-general,Key Bb:minor-general
"4900482.LOFI",1.000000,Key Gb:minor-general,Key F#:minor-general
"4917941.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4920936.LOFI",1.000000,Key Db:minor-general,Key C#:minor-general
"4926785.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"4927548.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4927724.LOFI",1.000000,Key Ab,Key Ab
"4927725.LOFI",0.500000,Key Eb:minor-general,Key G#:minor-general
"4928111.LOFI",0.500000,Key F:minor-general,Key Bb:minor-general
"4934196.LOFI",0.500000,Key A:minor-general,Key D:minor-general
"4934251.LOFI",0.500000,Key C:minor-general,Key G:minor-general
"4935536.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4939812.LOFI",0.300000,Key Bb:minor-general,Key Db
"4941208.LOFI",0.300000,Key F:minor-general,Key Ab
"4945105.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4950604.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4950614.LOFI",0.000000,Key E:minor-general,Key Bb
"4953926.LOFI",1.000000,Key C:minor-general,Key C:minor-general
"4955428.LOFI",1.000000,Key Bb:minor-general,Key Bb:minor-general
"4955940.LOFI",0.200000,Key Ab:minor-general,Key Ab
"4956417.LOFI",1.000000,Key Eb:minor-general,Key Eb:minor-general
"4957129.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"4960012.LOFI",0.000000,Key G:minor-general,Key Eb
"4965571.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"4969568.LOFI",0.300000,Key B:minor-general,Key D
"4970082.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4981539.LOFI",1.000000,Key Gb:minor-general,Key F#:minor-general
"4981541.LOFI",1.000000,Key Bb:minor-general,Key Bb:minor-general
"4983645.LOFI",1.000000,Key D:minor-general,Key D:minor-general
"4983728.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"4992190.LOFI",0.200000,Key Db:minor-general,Key Db
"4995394.LOFI",1.000000,Key Gb:minor-general,Key F#:minor-general
"4995597.LOFI",0.500000,Key C,Key F
"4996031.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"4996389.LOFI",1.000000,Key A:minor-general,Key A:minor-general
"4997194.LOFI",1.000000,Key Ab:minor-general,Key G#:minor-general
"4997222.LOFI",1.000000,Key Db:minor-general,Key C#:minor-general
"5005412.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"5009084.LOFI",1.000000,Key Bb:minor-general,Key Bb:minor-general
"5013063.LOFI",1.000000,Key E:minor-general,Key E:minor-general
"5013910.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"5015793.LOFI",1.000000,Key C,Key C
"5026646.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"5030517.LOFI",1.000000,Key Gb:minor-general,Key F#:minor-general
"5035524.LOFI",0.200000,Key E:minor-general,Key E
"5036476.LOFI",0.000000,Key Gb:minor-general,Key D
"5039015.LOFI",1.000000,Key Db:minor-general,Key C#:minor-general
"5039016.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"5048249.LOFI",0.300000,Key A:minor-general,Key C
"5048263.LOFI",1.000000,Key G:minor-general,Key G:minor-general
"5049808.LOFI",0.000000,Key Ab:minor-general,Key Db
"5070608.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"5073839.LOFI",1.000000,Key B,Key B
"5078640.LOFI",0.000000,Key F:minor-general,Key Db
"5079918.LOFI",1.000000,Key Ab:minor-general,Key G#:minor-general
"5081990.LOFI",0.000000,Key Gb:minor-general,Key D
"5085261.LOFI",1.000000,Key A,Key A
"5103693.LOFI",0.000000,Key F,Key Ab
"5120298.LOFI",0.000000,Key F:minor-general,Key Db
"5159593.LOFI",1.000000,Key A:minor-general,Key A:minor-general
"5171396.LOFI",1.000000,Key Ab,Key Ab
"5263098.LOFI",0.300000,Key G:minor-general,Key Bb
"5264038.LOFI",0.000000,Key E:minor-general,Key F#
"5276059.LOFI",1.000000,Key C:minor-general,Key C:minor-general
"5302340.LOFI",1.000000,Key C:minor-general,Key C:minor-general
"5304804.LOFI",1.000000,Key F:minor-general,Key F:minor-general
"5308082.LOFI",0.300000,Key Db:minor-general,Key E
"5362946.LOFI",0.500000,Key A:minor-general,Key D:minor-general
"5417860.LOFI",0.300000,Key Ab:minor-general,Key B
"5431709.LOFI",0.000000,Key C:minor-general,Key Ab
"5450838.LOFI",0.000000,Key E:minor-general,Key D
"5740146.LOFI",0.000000,Key Eb:minor-general,Key Db
