Mirex
File,Score,Ref key,Test key
"4485436.LOFI",0.200000,Key F:minor-general,Key F
"4498388.LOFI",0.300000,Key D:minor-general,Key F
"4505122.LOFI",0.000000,Key Eb,Key F#
"4508323.LOFI",0.300000,Key B:minor-general,Key D
"4540971.LOFI",0.300000,Key Bb:minor-general,Key Db
"4566667.LOFI",0.000000,Key Gb:minor-general,Key D
"4573655.LOFI",0.300000,Key E:minor-general,Key G
"4596347.LOFI",0.300000,Key F:minor-general,Key Ab
"4609349.LOFI",0.300000,Key A:minor-general,Key C
"4615188.LOFI",0.300000,Key Ab:minor-general,Key B
"4657878.LOFI",0.000000,Key Gb:minor-general,Key E
"4661735.LOFI",0.300000,Key G:minor-general,Key Bb
"4666231.LOFI",0.200000,Key F:minor-general,Key F
"4666417.LOFI",0.500000,Key A,Key E
"4688833.LOFI",0.300000,Key A:minor-general,Key C
"4693198.LOFI",0.000000,Key E,Key Ab
"4702235.LOFI",1.000000,Key D,Key D
"4723905.LOFI",0.300000,Key F:minor-general,Key Ab
"4735775.LOFI",0.300000,Key Eb:minor-general,Key F#
"4755348.LOFI",0.300000,Key G:minor-general,Key Bb
"4758620.LOFI",0.200000,Key F:minor-general,Key F
"4779657.LOFI",0.500000,Key Bb,Key F
"4786362.LOFI",0.300000,Key C:minor-general,Key Eb
"4802314.LOFI",0.000000,Key E:minor-general,Key B
"4815758.LOFI",0.300000,Key C:minor-general,Key Eb
"4817706.LOFI",0.300000,Key Db:minor-general,Key E
"4823611.LOFI",0.000000,Key A:minor-general,Key Db
"4824580.LOFI",0.000000,Key C:minor-general,Key Bb
"4827420.LOFI",0.300000,Key Gb:minor-general,Key A
"4834156.LOFI",0.300000,Key D:minor-general,Key F
"4840289.LOFI",0.300000,Key E:minor-general,Key G
"4842349.LOFI",0.000000,Key G:minor-general,Key F
"4846004.LOFI",0.000000,Key B:minor-general,Key A
"4846007.LOFI",0.000000,Key Ab:minor-general,Key F#
"4857650.LOFI",0.000000,Key Bb:minor-general,Key Ab
"4863806.LOFI",0.300000,Key F:minor-general,Key Ab
"4868146.LOFI",0.300000,Key F:minor-general,Key Ab
"4873286.LOFI",0.000000,Key Gb,Key A
"4877006.LOFI",0.000000,Key F:minor-general,Key Eb
"4898445.LOFI",0.300000,Key Ab:minor-general,Key B
"4898455.LOFI",0.300000,Key F:minor-general,Key Ab
"4900482.LOFI",0.300000,Key Gb:minor-general,Key A
"4917941.LOFI",0.000000,Key F:minor-general,Key C
"4920936.LOFI",0.300000,Key Db:minor-general,Key E
"4926785.LOFI",0.300000,Key G:minor-general,Key Bb
"4927548.LOFI",0.300000,Key F:minor-general,Key Ab
"4927724.LOFI",1.000000,Key Ab,Key Ab
"4927725.LOFI",0.000000,Key Eb:minor-general,Key B
"4928111.LOFI",0.200000,Key F:minor-general,Key F
"4934196.LOFI",0.300000,Key A:minor-general,Key C
"4934251.LOFI",0.200000,Key C:minor-general,Key C
"4935536.LOFI",0.300000,Key F:minor-general,Key Ab
"4939812.LOFI",0.300000,Key Bb:minor-general,Key Db
"4941208.LOFI",0.300000,Key F:minor-general,Key Ab
"4945105.LOFI",0.300000,Key F:minor-general,Key Ab
"4950604.LOFI",0.000000,Key F:minor-general,Key Bb
"4950614.LOFI",0.000000,Key E:minor-general,Key Bb
"4953926.LOFI",0.300000,Key C:minor-general,Key Eb
"4955428.LOFI",0.300000,Key Bb:minor-general,Key Db
"4955940.LOFI",0.000000,Key Ab:minor-general,Key Eb
"4956417.LOFI",0.300000,Key Eb:minor-general,Key F#
"4957129.LOFI",0.300000,Key D:minor-general,Key F
"4960012.LOFI",0.000000,Key G:minor-general,Key F
"4965571.LOFI",0.300000,Key G:minor-general,Key Bb
"4969568.LOFI",0.300000,Key B:minor-general,Key D
"4970082.LOFI",0.300000,Key F:minor-general,Key Ab
"4981539.LOFI",0.300000,Key Gb:minor-general,Key A
"4981541.LOFI",0.200000,Key Bb:minor-general,Key Bb
"4983645.LOFI",0.300000,Key D:minor-general,Key F
"4983728.LOFI",0.300000,Key G:minor-general,Key Bb
"4992190.LOFI",0.200000,Key Db:minor-general,Key Db
"4995394.LOFI",0.300000,Key Gb:minor-general,Key A
"4995597.LOFI",1.000000,Key C,Key C
"4996031.LOFI",0.300000,Key F:minor-general,Key Ab
"4996389.LOFI",0.300000,Key A:minor-general,Key C
"4997194.LOFI",0.200000,Key Ab:minor-general,Key Ab
"4997222.LOFI",0.300000,Key Db:minor-general,Key E
"5005412.LOFI",0.300000,Key G:minor-general,Key Bb
"5009084.LOFI",0.200000,Key Bb:minor-general,Key Bb
"5013063.LOFI",0.300000,Key E:minor-general,Key G
"5013910.LOFI",0.300000,Key G:minor-general,Key Bb
"5015793.LOFI",1.000000,Key C,Key C
"5026646.LOFI",0.200000,Key F:minor-general,Key F
"5030517.LOFI",0.000000,Key Gb:minor-general,Key D
"5035524.LOFI",0.200000,Key E:minor-general,Key E
"5036476.LOFI",0.000000,Key Gb:minor-general,Key D
"5039015.LOFI",0.300000,Key Db:minor-general,Key E
"5039016.LOFI",0.300000,Key G:minor-general,Key Bb
"5048249.LOFI",0.300000,Key A:minor-general,Key C
"5048263.LOFI",0.300000,Key G:minor-general,Key Bb
"5049808.LOFI",0.200000,Key Ab:minor-general,Key Ab
"5070608.LOFI",0.300000,Key F:minor-general,Key Ab
"5073839.LOFI",1.000000,Key B,Key B
"5078640.LOFI",0.200000,Key F:minor-general,Key F
"5079918.LOFI",0.200000,Key Ab:minor-general,Key Ab
"5081990.LOFI",0.000000,Key Gb:minor-general,Key D
"5085261.LOFI",1.000000,Key A,Key A
"5103693.LOFI",1.000000,Key F,Key F
"5120298.LOFI",0.300000,Key F:minor-general,Key Ab
"5159593.LOFI",0.200000,Key A:minor-general,Key A
"5171396.LOFI",1.000000,Key Ab,Key Ab
"5263098.LOFI",0.300000,Key G:minor-general,Key Bb
"5264038.LOFI",0.300000,Key E:minor-general,Key G
"5276059.LOFI",0.300000,Key C:minor-general,Key Eb
"5302340.LOFI",0.000000,Key C:minor-general,Key F
"5304804.LOFI",0.300000,Key F:minor-general,Key Ab
"5308082.LOFI",0.300000,Key Db:minor-general,Key E
"5362946.LOFI",0.200000,Key A:minor-general,Key A
"5417860.LOFI",0.300000,Key Ab:minor-general,Key B
"5431709.LOFI",0.300000,Key C:minor-general,Key Eb
"5450838.LOFI",0.000000,Key E:minor-general,Key D
"5740146.LOFI",0.200000,Key Eb:minor-general,Key Eb
