Mirex
File,Score,Ref key,Test key
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/06_-_She's_Leaving_Home/1-E",1.000000,Key E,Key E
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/07_-_Being_For_The_Benefit_Of_Mr._Kite!/1-Dminor",0.000000,Key D:minor-general,Key Bb
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/07_-_Being_For_The_Benefit_Of_Mr._Kite!/2-Cminor",0.000000,Key C:minor-general,Key G
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/07_-_Being_For_The_Benefit_Of_Mr._Kite!/3-Dminor",1.000000,Key D:minor-general,Key D:minor-general
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/07_-_Being_For_The_Benefit_Of_Mr._Kite!/4-Cminor",0.000000,Key C:minor-general,Key G
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/07_-_Being_For_The_Benefit_Of_Mr._Kite!/5-Dminor",1.000000,Key D:minor-general,Key D:minor-general
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/07_-_Being_For_The_Benefit_Of_Mr._Kite!/6-Eminor",1.000000,Key E:minor-general,Key E:minor-general
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/07_-_Being_For_The_Benefit_Of_Mr._Kite!/7-Cminor",0.000000,Key C:minor-general,Key G
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/07_-_Being_For_The_Benefit_Of_Mr._Kite!/8-Dminor",1.000000,Key D:minor-general,Key D:minor-general
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/07_-_Being_For_The_Benefit_Of_Mr._Kite!/9-Eminor",1.000000,Key E:minor-general,Key E:minor-general
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/09_-_When_I'm_Sixty-Four/1-Db",1.000000,Key Db,Key Db
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/10_-_Lovely_Rita/1-E",0.000000,Key E,Key Eb
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/10_-_Lovely_Rita/2-Aminor",0.000000,Key A:minor-general,Key G#:minor-general
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/11_-_Good_Morning_Good_Morning/1-A",0.500000,Key A,Key D
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/12_-_Sgt._Pepper's_Lonely_Hearts_Club_Band_(Reprise)/0-F",0.200000,Key F,Key F:minor-general
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/12_-_Sgt._Pepper's_Lonely_Hearts_Club_Band_(Reprise)/1-G",1.000000,Key G,Key G
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/13_-_A_Day_In_The_Life/0-G",0.300000,Key G,Key E:minor-general
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/13_-_A_Day_In_The_Life/1-E",0.500000,Key E,Key A
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/13_-_A_Day_In_The_Life/2-G",0.300000,Key G,Key E:minor-general
"The Beatles/08_-_Sgt._Pepper's_Lonely_Hearts_Club_Band/13_-_A_Day_In_The_Life/3-E",1.000000,Key E,Key E
"The Beatles/09_-_Magical_Mystery_Tour/01_-_Magical_Mystery_Tour/0-D",0.000000,Key D,Key E
"The Beatles/09_-_Magical_Mystery_Tour/02_-_The_Fool_On_The_Hill/0-D",1.000000,Key D,Key D
"The Beatles/09_-_Magical_Mystery_Tour/03_-_Flying/0-C",1.000000,Key C,Key C
"The Beatles/09_-_Magical_Mystery_Tour/04_-_Blue_Jay_Way/0-C",1.000000,Key C,Key C
"The Beatles/09_-_Magical_Mystery_Tour/05_-_Your_Mother_Should_Know/0-C",1.000000,Key C,Key C
"The Beatles/09_-_Magical_Mystery_Tour/06_-_I_Am_The_Walrus/0-A",0.200000,Key A,Key A:minor-general
"The Beatles/09_-_Magical_Mystery_Tour/07_-_Hello_Goodbye/0-C",1.000000,Key C,Key C
"The Beatles/09_-_Magical_Mystery_Tour/08_-_Strawberry_Fields_Forever/0-Bb",1.000000,Key Bb,Key Bb
"The Beatles/09_-_Magical_Mystery_Tour/09_-_Penny_Lane/0-B",1.000000,Key B,Key B
"The Beatles/09_-_Magical_Mystery_Tour/11_-_All_You_Need_Is_Love/0-G",1.000000,Key G,Key G
"The Beatles/10CD1_-_The_Beatles/CD1_-_01_-_Back_in_the_USSR/0-A",1.000000,Key A,Key A
"The Beatles/10CD1_-_The_Beatles/CD1_-_03_-_Glass_Onion/0-Aminor",1.000000,Key A:minor-general,Key A:minor-general
"The Beatles/10CD1_-_The_Beatles/CD1_-_04_-_Ob-La-Di,_Ob-La-Da/0-B",0.000000,Key B,Key Bb
"The Beatles/10CD1_-_The_Beatles/CD1_-_05_-_Wild_Honey_Pie/0-G",0.000000,Key G,Key C#:minor-general
"The Beatles/10CD1_-_The_Beatles/CD1_-_06_-_The_Continuing_Story_of_Bungalow_Bill/0-C",1.000000,Key C,Key C
"The Beatles/10CD1_-_The_Beatles/CD1_-_07_-_While_My_Guitar_Gently_Weeps/0-Aminor",1.000000,Key A:minor-general,Key A:minor-general
"The Beatles/10CD1_-_The_Beatles/CD1_-_07_-_While_My_Guitar_Gently_Weeps/1-A",0.500000,Key A,Key E
"The Beatles/10CD1_-_The_Beatles/CD1_-_07_-_While_My_Guitar_Gently_Weeps/2-Aminor",1.000000,Key A:minor-general,Key A:minor-general
"The Beatles/10CD1_-_The_Beatles/CD1_-_07_-_While_My_Guitar_Gently_Weeps/3-A",1.000000,Key A,Key A
"The Beatles/10CD1_-_The_Beatles/CD1_-_07_-_While_My_Guitar_Gently_Weeps/4-Aminor",1.000000,Key A:minor-general,Key A:minor-general
"The Beatles/10CD1_-_The_Beatles/CD1_-_08_-_Happiness_is_a_Warm_Gun/0-C",1.000000,Key C,Key C
"The Beatles/10CD1_-_The_Beatles/CD1_-_09_-_Martha_My_Dear/0-Eb",0.500000,Key Eb,Key Bb
"The Beatles/10CD1_-_The_Beatles/CD1_-_10_-_I'm_So_Tired/0-A",1.000000,Key A,Key A
"The Beatles/10CD1_-_The_Beatles/CD1_-_11_-_Black_Bird/0-G",1.000000,Key G,Key G
"The Beatles/10CD1_-_The_Beatles/CD1_-_12_-_Piggies/0-A",0.000000,Key A,Key Ab
"The Beatles/10CD1_-_The_Beatles/CD1_-_13_-_Rocky_Raccoon/0-C",0.500000,Key C,Key G
"The Beatles/10CD1_-_The_Beatles/CD1_-_14_-_Don't_Pass_Me_By/0-C",1.000000,Key C,Key C
"The Beatles/10CD1_-_The_Beatles/CD1_-_15_-_Why_Don't_We_Do_It_In_The_Road/0-D",1.000000,Key D,Key D
"The Beatles/10CD1_-_The_Beatles/CD1_-_16_-_I_Will/0-F",1.000000,Key F,Key F
"The Beatles/10CD1_-_The_Beatles/CD1_-_17_-_Julia/0-D",0.000000,Key D,Key F#:minor-general
"The Beatles/10CD2_-_The_Beatles/CD2_-_01_-_Birthday/1-A",1.000000,Key A,Key A
"The Beatles/10CD2_-_The_Beatles/CD2_-_01_-_Birthday/2-C",1.000000,Key C,Key C
"The Beatles/10CD2_-_The_Beatles/CD2_-_01_-_Birthday/3-A",1.000000,Key A,Key A
"The Beatles/10CD2_-_The_Beatles/CD2_-_01_-_Birthday/4-C",1.000000,Key C,Key C
"The Beatles/10CD2_-_The_Beatles/CD2_-_01_-_Birthday/5-A",1.000000,Key A,Key A
"The Beatles/10CD2_-_The_Beatles/CD2_-_02_-_Yer_Blues/0-E",0.200000,Key E,Key E:minor-general
"The Beatles/10CD2_-_The_Beatles/CD2_-_03_-_Mother_Nature's_Son/0-D",1.000000,Key D,Key D
"The Beatles/10CD2_-_The_Beatles/CD2_-_04_-_Everybody's_Got_Something_To_Hide_Except_Me_and_My_Monkey/0-E",1.000000,Key E,Key E
"The Beatles/10CD2_-_The_Beatles/CD2_-_05_-_Sexy_Sadie/0-G",1.000000,Key G,Key G
"The Beatles/10CD2_-_The_Beatles/CD2_-_06_-_Helter_Skelter/0-E",1.000000,Key E,Key E
"The Beatles/10CD2_-_The_Beatles/CD2_-_07_-_Long_Long_Long/0-F",1.000000,Key F,Key F
"The Beatles/10CD2_-_The_Beatles/CD2_-_08_-_Revolution_1/0-B",0.000000,Key B,Key A
"The Beatles/10CD2_-_The_Beatles/CD2_-_09_-_Honey_Pie/0-G",1.000000,Key G,Key G
"The Beatles/10CD2_-_The_Beatles/CD2_-_10_-_Savoy_Truffle/0-G",0.300000,Key G,Key E:minor-general
"The Beatles/10CD2_-_The_Beatles/CD2_-_11_-_Cry_Baby_Cry/10-Eminor",0.000000,Key E:minor-general,Key F:minor-general
"The Beatles/10CD2_-_The_Beatles/CD2_-_11_-_Cry_Baby_Cry/1-G",1.000000,Key G,Key G
"The Beatles/10CD2_-_The_Beatles/CD2_-_11_-_Cry_Baby_Cry/2-Eminor",1.000000,Key E:minor-general,Key E:minor-general
"The Beatles/10CD2_-_The_Beatles/CD2_-_11_-_Cry_Baby_Cry/3-G",0.300000,Key G,Key E:minor-general
"The Beatles/10CD2_-_The_Beatles/CD2_-_11_-_Cry_Baby_Cry/4-Eminor",1.000000,Key E:minor-general,Key E:minor-general
"The Beatles/10CD2_-_The_Beatles/CD2_-_11_-_Cry_Baby_Cry/5-G",0.500000,Key G,Key C
"The Beatles/10CD2_-_The_Beatles/CD2_-_11_-_Cry_Baby_Cry/6-Eminor",1.000000,Key E:minor-general,Key E:minor-general
"The Beatles/10CD2_-_The_Beatles/CD2_-_11_-_Cry_Baby_Cry/7-G",0.500000,Key G,Key C
"The Beatles/10CD2_-_The_Beatles/CD2_-_11_-_Cry_Baby_Cry/8-Eminor",1.000000,Key E:minor-general,Key E:minor-general
"The Beatles/10CD2_-_The_Beatles/CD2_-_11_-_Cry_Baby_Cry/9-G",0.500000,Key G,Key C
"The Beatles/10CD2_-_The_Beatles/CD2_-_13_-_Good_Night/0-G",1.000000,Key G,Key G
"The Beatles/11_-_Abbey_Road/01_-_Come_Together/1-Dminor",1.000000,Key D:minor-general,Key D:minor-general
"The Beatles/11_-_Abbey_Road/01_-_Come_Together/2-D",0.300000,Key D,Key B:minor-general
"The Beatles/11_-_Abbey_Road/01_-_Come_Together/3-Dminor",1.000000,Key D:minor-general,Key D:minor-general
"The Beatles/11_-_Abbey_Road/01_-_Come_Together/4-D",0.000000,Key D,Key B
"The Beatles/11_-_Abbey_Road/01_-_Come_Together/5-Dminor",1.000000,Key D:minor-general,Key D:minor-general
"The Beatles/11_-_Abbey_Road/01_-_Come_Together/6-D",0.300000,Key D,Key B:minor-general
"The Beatles/11_-_Abbey_Road/01_-_Come_Together/7-Dminor",0.200000,Key D:minor-general,Key D
"The Beatles/11_-_Abbey_Road/02_-_Something/1-C",1.000000,Key C,Key C
"The Beatles/11_-_Abbey_Road/02_-_Something/2-A",1.000000,Key A,Key A
"The Beatles/11_-_Abbey_Road/02_-_Something/3-C",1.000000,Key C,Key C
"The Beatles/11_-_Abbey_Road/03_-_Maxwell's_Silver_Hammer/1-D",1.000000,Key D,Key D
"The Beatles/11_-_Abbey_Road/04_-_Oh!_Darling/1-A",1.000000,Key A,Key A
"The Beatles/11_-_Abbey_Road/05_-_Octopus's_Garden/1-E",1.000000,Key E,Key E
"The Beatles/11_-_Abbey_Road/06_-_I_Want_You/1-Dminor",1.000000,Key D:minor-general,Key D:minor-general
"The Beatles/11_-_Abbey_Road/07_-_Here_Comes_The_Sun/1-Aminor",0.200000,Key A:minor-general,Key A
"The Beatles/11_-_Abbey_Road/08_-_Because/1-C#minor",1.000000,Key C#:minor-general,Key C#:minor-general
"The Beatles/11_-_Abbey_Road/09_-_You_Never_Give_Me_Your_Money/1-Aminor",0.300000,Key A:minor-general,Key C
"The Beatles/11_-_Abbey_Road/09_-_You_Never_Give_Me_Your_Money/2-C",0.500000,Key C,Key F
"The Beatles/11_-_Abbey_Road/09_-_You_Never_Give_Me_Your_Money/3-A",0.200000,Key A,Key A:minor-general
"The Beatles/11_-_Abbey_Road/10_-_Sun_King/0-E",1.000000,Key E,Key E
"The Beatles/11_-_Abbey_Road/11_-_Mean_Mr_Mustard/0-E",1.000000,Key E,Key E
"The Beatles/11_-_Abbey_Road/12_-_Polythene_Pam/0-E",0.200000,Key E,Key E:minor-general
"The Beatles/11_-_Abbey_Road/13_-_She_Came_In_Through_The_Bathroom_Window/0-A",1.000000,Key A,Key A
"The Beatles/11_-_Abbey_Road/14_-_Golden_Slumbers/1-Aminor",0.300000,Key A:minor-general,Key C
"The Beatles/11_-_Abbey_Road/14_-_Golden_Slumbers/2-C",1.000000,Key C,Key C
"The Beatles/11_-_Abbey_Road/14_-_Golden_Slumbers/3-Aminor",0.300000,Key A:minor-general,Key C
"The Beatles/11_-_Abbey_Road/15_-_Carry_That_Weight/0-C",1.000000,Key C,Key C
"The Beatles/11_-_Abbey_Road/16_-_The_End/0-A",0.500000,Key A,Key D
"The Beatles/11_-_Abbey_Road/16_-_The_End/1-C",0.000000,Key C,Key Db
"The Beatles/11_-_Abbey_Road/17_-_Her_Majesty/1-D",1.000000,Key D,Key D
"The Beatles/12_-_Let_It_Be/01_-_Two_of_Us/1-G",1.000000,Key G,Key G
"The Beatles/12_-_Let_It_Be/02_-_Dig_a_Pony/1-A",1.000000,Key A,Key A
"The Beatles/12_-_Let_It_Be/03_-_Across_the_Universe/1-D",0.000000,Key D,Key Db
"The Beatles/12_-_Let_It_Be/04_-_I_Me_Mine/1-Aminor",1.000000,Key A:minor-general,Key A:minor-general
"The Beatles/12_-_Let_It_Be/05_-_Dig_It/1-F",0.500000,Key F,Key Bb
"The Beatles/12_-_Let_It_Be/06_-_Let_It_Be/0-C",1.000000,Key C,Key C
"The Beatles/12_-_Let_It_Be/07_-_Maggie_Mae/1-G",1.000000,Key G,Key G
"The Beatles/12_-_Let_It_Be/08_-_I've_Got_A_Feeling/1-A",1.000000,Key A,Key A
"The Beatles/12_-_Let_It_Be/09_-_One_After_909/1-B",1.000000,Key B,Key B
"The Beatles/12_-_Let_It_Be/10_-_The_Long_and_Winding_Road/1-Eb",1.000000,Key Eb,Key Eb
"The Beatles/12_-_Let_It_Be/11_-_For_You_Blue/1-D",1.000000,Key D,Key D
"Zweieck/Zwielicht/01_-_Spiel_Mir_Eine_Alte_Melodie/1-C",0.500000,Key C,Key G
"Zweieck/Zwielicht/02_-_Rawhide/1-Aminor",1.000000,Key A:minor-general,Key A:minor-general
"Zweieck/Zwielicht/03_-_She/1-Bb",1.000000,Key Bb,Key Bb
"Zweieck/Zwielicht/03_-_She/2-Db",1.000000,Key Db,Key Db
"Zweieck/Zwielicht/03_-_She/3-Bb",1.000000,Key Bb,Key Bb
"Zweieck/Zwielicht/04_-_Erbauliche_Gedanken_Eines_Tobackrauchers/1-Dminor",1.000000,Key D:minor-general,Key D:minor-general
"Zweieck/Zwielicht/04_-_Erbauliche_Gedanken_Eines_Tobackrauchers/2-F",1.000000,Key F,Key F
"Zweieck/Zwielicht/05_-_Andersrum/1-C",1.000000,Key C,Key C
"Zweieck/Zwielicht/06_-_Tigerfest/10-E",1.000000,Key E,Key E
"Zweieck/Zwielicht/06_-_Tigerfest/11-A",1.000000,Key A,Key A
"Zweieck/Zwielicht/06_-_Tigerfest/12-E",1.000000,Key E,Key E
"Zweieck/Zwielicht/06_-_Tigerfest/1-A",1.000000,Key A,Key A
"Zweieck/Zwielicht/06_-_Tigerfest/2-E",1.000000,Key E,Key E
"Zweieck/Zwielicht/06_-_Tigerfest/3-A",1.000000,Key A,Key A
"Zweieck/Zwielicht/06_-_Tigerfest/4-E",1.000000,Key E,Key E
"Zweieck/Zwielicht/06_-_Tigerfest/5-C",1.000000,Key C,Key C
"Zweieck/Zwielicht/06_-_Tigerfest/6-E",1.000000,Key E,Key E
"Zweieck/Zwielicht/06_-_Tigerfest/7-C",1.000000,Key C,Key C
"Zweieck/Zwielicht/06_-_Tigerfest/8-E",1.000000,Key E,Key E
"Zweieck/Zwielicht/06_-_Tigerfest/9-C",1.000000,Key C,Key C
"Zweieck/Zwielicht/07_-_Akne/1-Aminor",1.000000,Key A:minor-general,Key A:minor-general
"Zweieck/Zwielicht/07_-_Akne/2-Bbminor",1.000000,Key Bb:minor-general,Key Bb:minor-general
"Zweieck/Zwielicht/08_-_Blass/1-Dminor",0.000000,Key D:minor-general,Key C
"Zweieck/Zwielicht/08_-_Blass/2-F#minor",1.000000,Key F#:minor-general,Key F#:minor-general
"Zweieck/Zwielicht/08_-_Blass/3-Dminor",0.000000,Key D:minor-general,Key C
"Zweieck/Zwielicht/08_-_Blass/4-F#minor",1.000000,Key F#:minor-general,Key F#:minor-general
"Zweieck/Zwielicht/08_-_Blass/5-Dminor",0.000000,Key D:minor-general,Key C
"Zweieck/Zwielicht/09_-_Mr_Morgan/1-D",1.000000,Key D,Key D
"Zweieck/Zwielicht/10_-_Liebesleid/1-C",1.000000,Key C,Key C
"Zweieck/Zwielicht/10_-_Liebesleid/2-Cminor",1.000000,Key C:minor-general,Key C:minor-general
"Zweieck/Zwielicht/10_-_Liebesleid/3-C",1.000000,Key C,Key C
"Zweieck/Zwielicht/10_-_Liebesleid/4-Cminor",0.300000,Key C:minor-general,Key Eb
"Zweieck/Zwielicht/10_-_Liebesleid/5-C",1.000000,Key C,Key C
"Zweieck/Zwielicht/11_-_Ich_Kann_Heute_Nicht/1-C",1.000000,Key C,Key C
"Zweieck/Zwielicht/12_-_Jakob_Und_Marie/1-Emajor",1.000000,Key E,Key E
"Zweieck/Zwielicht/12_-_Jakob_Und_Marie/2-Eminor",0.200000,Key E:minor-general,Key E
"Zweieck/Zwielicht/12_-_Jakob_Und_Marie/3-Emajor",1.000000,Key E,Key E
"Zweieck/Zwielicht/12_-_Jakob_Und_Marie/4-Eminor",0.200000,Key E:minor-general,Key E
"Zweieck/Zwielicht/12_-_Jakob_Und_Marie/5-Emajor",0.500000,Key E,Key A
"Zweieck/Zwielicht/13_-_Paparazzi/10-F#minor",0.500000,Key F#:minor-general,Key C#:minor-general
"Zweieck/Zwielicht/13_-_Paparazzi/11-A",1.000000,Key A,Key A
"Zweieck/Zwielicht/13_-_Paparazzi/1-A",1.000000,Key A,Key A
"Zweieck/Zwielicht/13_-_Paparazzi/2-F#minor",1.000000,Key F#:minor-general,Key F#:minor-general
"Zweieck/Zwielicht/13_-_Paparazzi/3-A",1.000000,Key A,Key A
"Zweieck/Zwielicht/13_-_Paparazzi/4-F#minor",1.000000,Key F#:minor-general,Key F#:minor-general
"Zweieck/Zwielicht/13_-_Paparazzi/5-A",1.000000,Key A,Key A
"Zweieck/Zwielicht/13_-_Paparazzi/6-F#minor",0.500000,Key F#:minor-general,Key C#:minor-general
"Zweieck/Zwielicht/13_-_Paparazzi/7-A",1.000000,Key A,Key A
"Zweieck/Zwielicht/13_-_Paparazzi/8-F#minor",1.000000,Key F#:minor-general,Key F#:minor-general
"Zweieck/Zwielicht/13_-_Paparazzi/9-A",0.500000,Key A,Key D
"Zweieck/Zwielicht/14_-_Santa_Donna_Lucia_Mobile/1-A",0.500000,Key A,Key E
"Zweieck/Zwielicht/15_-_Es_Wird_Alles_Wieder_Gut,_Herr_Professor/1-Cminor",1.000000,Key C:minor-general,Key C:minor-general
"Zweieck/Zwielicht/15_-_Es_Wird_Alles_Wieder_Gut,_Herr_Professor/2-Eb",0.500000,Key Eb,Key Bb
"Zweieck/Zwielicht/15_-_Es_Wird_Alles_Wieder_Gut,_Herr_Professor/3-Cminor",1.000000,Key C:minor-general,Key C:minor-general
"Zweieck/Zwielicht/15_-_Es_Wird_Alles_Wieder_Gut,_Herr_Professor/4-C",0.000000,Key C,Key E
"Zweieck/Zwielicht/16_-_Zu_Leise_Für_Mich/2-Cminor",1.000000,Key C:minor-general,Key C:minor-general
"Zweieck/Zwielicht/17_-_Duell/1-Cminor",1.000000,Key C:minor-general,Key C:minor-general
"Zweieck/Zwielicht/18_-_Zuhause/1-Cminor",0.300000,Key C:minor-general,Key Eb
"Zweieck/Zwielicht/18_-_Zuhause/2-F",1.000000,Key F,Key F
"Zweieck/Zwielicht/18_-_Zuhause/3-Cminor",0.300000,Key C:minor-general,Key Eb
"Zweieck/Zwielicht/18_-_Zuhause/4-F",1.000000,Key F,Key F
"Zweieck/Zwielicht/18_-_Zuhause/5-Cminor",1.000000,Key C:minor-general,Key C:minor-general
